"country_code","boundary_set_id","boundary_level","area_unit_id","area_code","area_name","year","population_total","population_total_basis","religious_affiliation_count","religious_affiliation_percent","no_religion_count","no_religion_percent","place_count","places_per_10000_residents","place_density_per_sq_km","land_area_sq_km","site_snapshot_date","place_count_basis","source_dataset_ids","source_data_quality_flag","quality_flag"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3507","3507","Leeds and Grenville",2011,97605,"total responses for religion for the population in private households, voluntary National Household Survey 2011",75510,77.36,22095,22.64,,,,3747.52,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","37.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2485","2485","T<e9>miscamingue",2011,16220,"total responses for religion for the population in private households, voluntary National Household Survey 2011",14940,92.11,1280,7.89,,,,19548.39,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","38.1","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3537","3537","Essex",2011,381350,"total responses for religion for the population in private households, voluntary National Household Survey 2011",310685,81.47,70665,18.53,,,,1991.1,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","27.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3524","3524","Halton",2011,495440,"total responses for religion for the population in private households, voluntary National Household Survey 2011",383615,77.43,111825,22.57,,,,1019.01,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","22.3","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:4601","4601","Division No.  1",2011,16705,"total responses for religion for the population in private households, voluntary National Household Survey 2011",12640,75.67,4065,24.33,,,,15497.15,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","39.9","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3539","3539","Middlesex",2011,432370,"total responses for religion for the population in private households, voluntary National Household Survey 2011",303860,70.28,128510,29.72,,,,3523.31,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","23.9","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3543","3543","Simcoe",2011,438285,"total responses for religion for the population in private households, voluntary National Household Survey 2011",314980,71.87,123305,28.13,,,,5548.21,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","30.7","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3528","3528","Haldimand-Norfolk",2011,106650,"total responses for religion for the population in private households, voluntary National Household Survey 2011",79180,74.24,27470,25.76,,,,3089.41,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","33.5","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3559","3559","Rainy River",2011,20045,"total responses for religion for the population in private households, voluntary National Household Survey 2011",13550,67.6,6495,32.4,,,,18704.54,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","32.9","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2482","2482","Les Collines-de-l'Outaouais",2011,46135,"total responses for religion for the population in private households, voluntary National Household Survey 2011",37650,81.61,8485,18.39,,,,2256.21,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","30.4","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3506","3506","Ottawa",2011,867090,"total responses for religion for the population in private households, voluntary National Household Survey 2011",669160,77.17,197930,22.83,,,,2985.48,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","21.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3554","3554","Timiskaming",2011,32030,"total responses for religion for the population in private households, voluntary National Household Survey 2011",24155,75.41,7875,24.59,,,,14508.18,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","39.2","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3502","3502","Prescott and Russell",2011,83485,"total responses for religion for the population in private households, voluntary National Household Survey 2011",75920,90.94,7565,9.06,,,,2133.34,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","24.5","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3529","3529","Brant",2011,133780,"total responses for religion for the population in private households, voluntary National Household Survey 2011",93610,69.97,40170,30.03,,,,1166.81,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","28.0","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3509","3509","Lanark",2011,64325,"total responses for religion for the population in private households, voluntary National Household Survey 2011",49190,76.47,15135,23.53,,,,3307.81,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","39.1","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2471","2471","Vaudreuil-Soulanges",2011,137880,"total responses for religion for the population in private households, voluntary National Household Survey 2011",119840,86.92,18040,13.08,,,,888.82,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","19.0","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2477","2477","Les Pays-d'en-Haut",2011,39750,"total responses for religion for the population in private households, voluntary National Household Survey 2011",34590,87.02,5160,12.98,,,,755.96,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","30.1","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2480","2480","Papineau",2011,22000,"total responses for religion for the population in private households, voluntary National Household Survey 2011",20415,92.8,1585,7.2,,,,3296.12,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","31.3","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3525","3525","Hamilton",2011,509635,"total responses for religion for the population in private households, voluntary National Household Survey 2011",382940,75.14,126695,24.86,,,,1209.13,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","29.0","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3548","3548","Nipissing",2011,82820,"total responses for religion for the population in private households, voluntary National Household Survey 2011",64430,77.8,18390,22.2,,,,20029.41,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","30.7","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3541","3541","Bruce",2011,64780,"total responses for religion for the population in private households, voluntary National Household Survey 2011",49030,75.69,15750,24.31,,,,4319.98,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","33.7","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3514","3514","Northumberland",2011,79635,"total responses for religion for the population in private households, voluntary National Household Survey 2011",58200,73.08,21435,26.92,,,,2078.46,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","36.3","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3510","3510","Frontenac",2011,145120,"total responses for religion for the population in private households, voluntary National Household Survey 2011",102990,70.97,42130,29.03,,,,4392.35,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","29.2","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3519","3519","York",2011,1024225,"total responses for religion for the population in private households, voluntary National Household Survey 2011",789800,77.11,234425,22.89,,,,2191.15,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","22.5","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3546","3546","Haliburton",2011,16830,"total responses for religion for the population in private households, voluntary National Household Survey 2011",11580,68.81,5250,31.19,,,,4712.44,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","47.9","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3547","3547","Renfrew",2011,98565,"total responses for religion for the population in private households, voluntary National Household Survey 2011",79290,80.44,19275,19.56,,,,8293.35,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","33.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2486","2486","Rouyn-Noranda",2011,39990,"total responses for religion for the population in private households, voluntary National Household Survey 2011",36145,90.39,3845,9.61,,,,6528.83,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","30.3","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3549","3549","Parry Sound",2011,41405,"total responses for religion for the population in private households, voluntary National Household Survey 2011",29235,70.61,12170,29.39,,,,10579.09,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","40.6","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2489","2489","La Vall<e9>e-de-l'Or",2011,42055,"total responses for religion for the population in private households, voluntary National Household Survey 2011",38190,90.81,3865,9.19,,,,27534.5,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","32.7","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3532","3532","Oxford",2011,104110,"total responses for religion for the population in private households, voluntary National Household Survey 2011",75970,72.97,28140,27.03,,,,2164.44,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","27.9","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3544","3544","Muskoka",2011,55835,"total responses for religion for the population in private households, voluntary National Household Survey 2011",38305,68.6,17530,31.4,,,,4682,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","41.0","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2476","2476","Argenteuil",2011,31405,"total responses for religion for the population in private households, voluntary National Household Survey 2011",28150,89.64,3255,10.36,,,,1364.2,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","29.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3538","3538","Lambton",2011,123995,"total responses for religion for the population in private households, voluntary National Household Survey 2011",89965,72.56,34030,27.44,,,,3235.17,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","21.5","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2478","2478","Les Laurentides",2011,44160,"total responses for religion for the population in private households, voluntary National Household Survey 2011",38435,87.04,5725,12.96,,,,2741.46,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","38.7","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3518","3518","Durham",2011,601610,"total responses for religion for the population in private households, voluntary National Household Survey 2011",449590,74.73,152020,25.27,,,,2738.08,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","28.4","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2473","2473","Th<e9>r<e8>se-De Blainville",2011,151085,"total responses for religion for the population in private households, voluntary National Household Survey 2011",132660,87.8,18425,12.2,,,,212.65,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","14.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3501","3501","Stormont, Dundas and Glengarry",2011,108655,"total responses for religion for the population in private households, voluntary National Household Survey 2011",94465,86.94,14190,13.06,,,,3435.09,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","32.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3540","3540","Huron",2011,57885,"total responses for religion for the population in private households, voluntary National Household Survey 2011",47300,81.71,10585,18.29,,,,3585.61,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","31.6","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3553","3553","Greater Sudbury / Grand Sudbury",2011,157865,"total responses for religion for the population in private households, voluntary National Household Survey 2011",129345,81.93,28520,18.07,,,,3705.85,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","27.9","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2472","2472","Deux-Montagnes",2011,94580,"total responses for religion for the population in private households, voluntary National Household Survey 2011",82570,87.3,12010,12.7,,,,252.32,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","12.4","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3513","3513","Prince Edward",2011,24605,"total responses for religion for the population in private households, voluntary National Household Survey 2011",17235,70.05,7370,29.95,,,,1124.26,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","37.3","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2475","2475","La Rivi<e8>re-du-Nord",2011,112895,"total responses for religion for the population in private households, voluntary National Household Survey 2011",98515,87.26,14380,12.74,,,,478.8,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","18.1","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3530","3530","Waterloo",2011,499615,"total responses for religion for the population in private households, voluntary National Household Survey 2011",377125,75.48,122490,24.52,,,,1456,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","23.7","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3542","3542","Grey",2011,90285,"total responses for religion for the population in private households, voluntary National Household Survey 2011",63480,70.31,26805,29.69,,,,4738.52,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","36.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3522","3522","Dufferin",2011,56080,"total responses for religion for the population in private households, voluntary National Household Survey 2011",39240,69.97,16840,30.03,,,,1564.27,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","37.4","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3557","3557","Algoma",2011,113875,"total responses for religion for the population in private households, voluntary National Household Survey 2011",86470,75.93,27405,24.07,,,,52969.1,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","32.3","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3536","3536","Chatham-Kent",2011,102075,"total responses for religion for the population in private households, voluntary National Household Survey 2011",80265,78.63,21810,21.37,,,,2643.16,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","22.7","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3511","3511","Lennox and Addington",2011,40085,"total responses for religion for the population in private households, voluntary National Household Survey 2011",29855,74.48,10230,25.52,,,,3094.06,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","33.0","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2487","2487","Abitibi-Ouest",2011,20550,"total responses for religion for the population in private households, voluntary National Household Survey 2011",19320,94.01,1230,5.99,,,,3628.62,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","33.1","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3551","3551","Manitoulin",2011,12900,"total responses for religion for the population in private households, voluntary National Household Survey 2011",10305,79.88,2595,20.12,,,,3476.01,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","37.9","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3531","3531","Perth",2011,73485,"total responses for religion for the population in private households, voluntary National Household Survey 2011",58125,79.1,15360,20.9,,,,2336.94,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","27.4","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3523","3523","Wellington",2011,205880,"total responses for religion for the population in private households, voluntary National Household Survey 2011",149405,72.57,56475,27.43,,,,2829.38,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","29.2","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2484","2484","Pontiac",2011,14135,"total responses for religion for the population in private households, voluntary National Household Survey 2011",13190,93.31,945,6.69,,,,14443.88,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","47.4","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2481","2481","Gatineau",2011,261665,"total responses for religion for the population in private households, voluntary National Household Survey 2011",219365,83.83,42300,16.17,,,,393.35,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","23.0","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2483","2483","La Vall<e9>e-de-la-Gatineau",2011,20225,"total responses for religion for the population in private households, voluntary National Household Survey 2011",18235,90.16,1990,9.84,,,,14389.9,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","42.3","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3516","3516","Kawartha Lakes",2011,71445,"total responses for religion for the population in private households, voluntary National Household Survey 2011",49805,69.71,21640,30.29,,,,3468.4,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","40.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3520","3520","Toronto",2011,2576025,"total responses for religion for the population in private households, voluntary National Household Survey 2011",1953370,75.83,622655,24.17,,,,665.03,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","26.5","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2470","2470","Beauharnois-Salaberry",2011,60350,"total responses for religion for the population in private households, voluntary National Household Survey 2011",56070,92.91,4280,7.09,,,,489.21,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","33.7","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3534","3534","Elgin",2011,85870,"total responses for religion for the population in private households, voluntary National Household Survey 2011",60355,70.29,25515,29.71,,,,1998.84,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","26.1","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2474","2474","Mirabel",2011,41605,"total responses for religion for the population in private households, voluntary National Household Survey 2011",36540,87.83,5065,12.17,,,,500.75,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","12.5","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3526","3526","Niagara",2011,422810,"total responses for religion for the population in private households, voluntary National Household Survey 2011",324840,76.83,97970,23.17,,,,1988.32,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","28.6","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3552","3552","Sudbury",2011,20985,"total responses for religion for the population in private households, voluntary National Household Survey 2011",17610,83.92,3375,16.08,,,,44582.1,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","36.6","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3512","3512","Hastings",2011,132420,"total responses for religion for the population in private households, voluntary National Household Survey 2011",94410,71.3,38010,28.7,,,,6577.78,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","32.4","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3515","3515","Peterborough",2011,131925,"total responses for religion for the population in private households, voluntary National Household Survey 2011",94120,71.34,37805,28.66,,,,4381.31,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","38.1","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2479","2479","Antoine-Labelle",2011,34105,"total responses for religion for the population in private households, voluntary National Household Survey 2011",31490,92.33,2615,7.67,,,,16600.99,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","34.9","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2488","2488","Abitibi",2011,23770,"total responses for religion for the population in private households, voluntary National Household Survey 2011",22135,93.12,1635,6.88,,,,7958.93,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","33.6","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:3521","3521","Peel",2011,1289015,"total responses for religion for the population in private households, voluntary National Household Survey 2011",1121495,87,167520,13,,,,1316.44,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","25.4","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2469","2469","Le Haut-Saint-Laurent",2011,20880,"total responses for religion for the population in private households, voluntary National Household Survey 2011",19065,91.31,1815,8.69,,,,1220.13,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","41.5","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:1003","1003","Division No.  3",2011,16160,"total responses for religion for the population in private households, voluntary National Household Survey 2011",15980,98.89,180,1.11,,,,22523.59,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","27.3","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:1207","1207","Kings",2011,59350,"total responses for religion for the population in private households, voluntary National Household Survey 2011",41535,69.98,17815,30.02,,,,2287.5,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","26.9","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2414","2414","Kamouraska",2011,20475,"total responses for religion for the population in private households, voluntary National Household Survey 2011",19480,95.14,995,4.86,,,,2301.24,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","32.4","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:1216","1216","Richmond",2011,9155,"total responses for religion for the population in private households, voluntary National Household Survey 2011",8625,94.21,530,5.79,,,,1339.72,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","44.2","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2432","2432","L'<c9>rable",2011,22700,"total responses for religion for the population in private households, voluntary National Household Survey 2011",21530,94.85,1170,5.15,,,,1331.34,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","25.4","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2404","2404","La Haute-Gasp<e9>sie",2011,11715,"total responses for religion for the population in private households, voluntary National Household Survey 2011",11155,95.22,560,4.78,,,,5093.45,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","21.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:1211","1211","Cumberland",2011,30230,"total responses for religion for the population in private households, voluntary National Household Survey 2011",23150,76.58,7080,23.42,,,,4447.28,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","39.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:1001","1001","Division No.  1",2011,258470,"total responses for religion for the population in private households, voluntary National Household Survey 2011",239485,92.65,18985,7.35,,,,10149.25,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","31.1","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:1312","1312","Victoria",2011,19610,"total responses for religion for the population in private households, voluntary National Household Survey 2011",17085,87.12,2525,12.88,,,,5673.43,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","36.3","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2437","2437","Francheville",2011,144515,"total responses for religion for the population in private households, voluntary National Household Survey 2011",131910,91.28,12605,8.72,,,,1202.06,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","19.5","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:1201","1201","Shelburne",2011,14335,"total responses for religion for the population in private households, voluntary National Household Survey 2011",10840,75.62,3495,24.38,,,,2744.3,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","45.1","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2447","2447","La Haute-Yamaska",2011,82925,"total responses for religion for the population in private households, voluntary National Household Survey 2011",73680,88.85,9245,11.15,,,,668.77,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","22.6","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2413","2413","T<e9>miscouata",2011,19920,"total responses for religion for the population in private households, voluntary National Household Survey 2011",19125,96.01,795,3.99,,,,4097.68,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","24.8","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2436","2436","Shawinigan",2011,48030,"total responses for religion for the population in private households, voluntary National Household Survey 2011",44970,93.63,3060,6.37,,,,817.9,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","26.0","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:2415","2415","Charlevoix-Est",2011,15835,"total responses for religion for the population in private households, voluntary National Household Survey 2011",15250,96.31,585,3.69,,,,2418.09,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","21.6","voluntary_survey_nhs"
"CA","ca-cd-2011-statcan","cd_2011","ca-cd-2011-statcan:1217","1217","Cape Breton",2011,99690,"total responses for religion for the population in private households, voluntary National Household Survey 2011",91480,91.76,8210,8.24,,,,2665.81,,,"statcan-2011-nhs-profile-religion-cd|statcan-2011-cd-cartographic-boundary","27.0","voluntary_survey_nhs"
